abandon v.拋棄，放棄
lag v.,n.落後，滯後
lake n.湖，湖泊
lamb n.羔羊，小羊肉
lame adj.跛的，站不住腳的
lamp n.燈
land n.陸地，土地 v.著陸
landed adj.卸貨的
landing n.樓梯平台，著陸
landlady n.女房東
landlord n.房東，地主
landscape n.風景(畫)，地形
lane n.小巷，跑道，行車道
langkap 冷甲(馬來西亞,霹靂洲內一地方名)
language n.語言
lantern n.燈籠
lap n.膝蓋
lapse v.(時間)流失
large adj.大的，巨大的
largely adv.大部分，基本上
lark n.雲雀，百靈鳥
laser n.激光
last adj.最後的 adv.上次
lasting adj.持久的，持續的
late adj.遲到的，晚的
lately adv.近來，最後
latent adj.潛伏的，潛在的
later adv.更晚，以後，過後
lateral adj.橫向的，側向的
lathe n.車床
latin n.,adj.拉丁語(的)
latitude n.緯度，活動餘地
latter adj.後面的，後者的
lattice n.結構，點陣
laugh v.笑，嘲笑
laughter n.笑，笑聲
launch v.發射，發動，開始
laundry n.洗衣店，送洗的衣物
lavatory n.盥洗室，廁所
law n.法律，定律
lawful adj.合法的，法律的
lawn n.草地，草坪
lawyer n.律師，法學家
lay v.放，安排，打基礎
layday n.裝卸日期
layer n.層，層次
layout n.設計，規劃，圖案
laziness n.懶惰
lazy adj.懶惰的
l/c n.(縮)信用證
lead v.引導，領先，率領
leader n.領導，領袖
leadership n.領導
leading adj.領先的，一流的
leaf n.葉子，頁
leaflet n.傳單，單頁宣傳品
league n.同盟，協會
leak v.漏，泄漏
leakage n.滲漏
lean v.俯身，倚 adj.瘦的
leap v.,n.跳躍 adj.閏年的
learn v.學習，獲悉
learned adj.有學問的
learner n.學習者，學生
learning n.學問，學習
lease v.租憑，出租 n.租約
least adj.最少的
leather n.皮革 adj.皮革制的
leave v.出發，離開 n.休假
lecture n.,v.演講，講課
lecturer n.演講者，講師
leeway adj.活動餘地
left adj.左的 adv.向左
left-handed adj.左手的，左側的
leftover n.剩餘物
leg n.腿，褲腳
legal adj.合法的，法律的
legend n.傳說，傳奇
legendary adj.傳說的，傳奇的
legislation n.立法，法規
legitimate adj.合法的，合理的
legitimation n.合法
leisure n.閒暇，閒空
lemon n.檸檬
lemonade n.檸檬汽水
lend v.出借，貸款
lending n.貸款，借款
length n.長度，期限
lengthen v.延長，變長
leninism n.列寧主義
lens n.透鏡，鏡片，晶體
leopard n.豹
less adj.更少的 adv.較小
lessen v.減少，變小，變弱
lesson n.功課，課程，教訓
lest prep.唯恐，以免
let v.讓，使
letter n.字母，信，函件
level n.水平，級 v.弄平
lever n.槓桿
levy v.徵稅 n.關稅
liability n.責任，義務，債務
liable adj.有責任的
liar n.說謊者
liberal adj.思想開放的
liberate v.解放，釋放，使自由
liberation n.解放
liberty n.自由
librarian n.圖書管理員
library n.圖書館，藏書
license n.許可(證)，執照
lick v.舔
lid n.蓋，臉
lie v.躺，位於 v.,n.說謊
lieutenant n.中尉，副職
life n.生活，生命，一生
lifetime n.一生
lift v.舉起，吊 n.電梯
light n.光，燈 adj.明亮的
lighten v.發亮，使...愉快
lighter n.打火機
lighthouse n.燈塔
lightly adv.輕輕地，輕易地
lightning n.閃電
like v.喜歡 prep.像
likelihood n.可能，相似性
likely adj.可信的adv.很可能
likeness n.相像，類似
likewise adv.同樣，照樣
liking n.興趣，嗜好
lily n.百合，睡蓮
limb n.肢，樹枝
lime n.石灰
limestone n.石灰岩
limit n.界限，限度 v.限制
limitation n.限制，侷限
limited adj.有限的，限定的
limousine n.豪華轎車
limp adj.柔軟的 v.跛行
line n.行，線條，界線
linear adj.線性的，線狀的
linen n.亞麻(織物)
liner n.班輪，班機
linger v.徘徊，逗留，拖延
linguist n.語言學者
linguistics n.語言學
lining n.夾裡，襯裡
link v.聯繫，連結 n.紐帶
lion n.獅子
lioness n.母獅子
lip n.嘴脣
lipstick n.口紅，脣膏
liquid n.液體 adj.液體的
liquor n.烈性酒
list n.表，名單 v.列表
listen v.聽，聽從
listener n.聽者
literacy n.識字
literal adj.字面的，不誇張的
literally adv.簡直，字面上
literary adj.文學的
literate n.有文化的
literature n.文學，文獻
litre n.公升
litter v.亂丟廢物 n.廢物
little adj.小的，一點，少的
live v.居住,生存 adj.活的
livelihood n.生活
lively adj.活躍的，熱鬧的
liver n.肝
livestock n.牲畜
living adj.活著的 n.生計
living-room n.客廳，起居室
load n.負載，負擔 v.裝載
loaf n.麵包 v.遊蕩
loan n.貸款 v.出借
lobby n.前廳 v.游說
lobster n.龍蝦
local adj.地方的，當地的
locality n.地點，現場
locate v.找出，確定地點
location n.地點，位置
lock v.鎖上 n.鎖，綹
lock-up n.鎖，固定資本
locomotive n.火車頭，機車
locust n.蝗蟲
lodge v.寄宿
lodging n.住處，住房
lofty adj.崇高的，高聳的
log n.原木，航海日誌
logic n.邏輯，論理學
logical adj.邏輯的
loneliness n.孤獨，寂寞
lonely adj.孤獨的，寂寞的
lonesome adj.寂寞的
long adj.長的 adv.長久
longevity n.長壽
longing n.渴望，思慕
longitude n.經度，經線
long-term adj.長期的
look v.看，看上去 n.外表
loom v.隱隱出現 n.織布機
loop n.環，回路 v.環繞
loose adj.松的，自由自在的
loosen v.解開，放鬆
lord n.君主，貴族，上帝
lorry n.卡車，載重汽車
lose v.失去，丟失，輸
loss n.喪失，失利，損失
lost adj.失去的
lot n.許多，地 adv.相當
lottery n.抽彩，抓鬮，彩票
loud adj.響亮的，大聲的
loudness n.響亮
loudspeaker n.揚聲器，擴音器
lounge n.休息室
lovable adj.可愛的
love v.愛，喜歡 n.愛情
lovely adj.好看的，可愛的
lover n.愛人，情人，愛好者
low adj.低的，低廉的
lower v.降低，減弱
loyal adj.忠誠的，忠貞的
loyalty n.忠誠，忠貞
lubricate v.潤滑
lubrication n.潤滑
luck n.運氣，幸運
lucky adj.幸運的
luggage n.行李
lumber n.木材，木料
luminous adj.發光的，明晰的
lump n.塊，腫塊
lumpsum n.總數
lunar adj.月亮的，陰曆的
lunch n.午飯，便餐
luncheon n.午餐，午宴
lung n.肺
luxurious adj.豪華的，奢侈的
luxury n.奢侈(品)
machine n.機器
machinery n.機械(總稱)
mackintosh n.雨衣
macroeconomics n.宏觀經濟學
mad adj.瘋狂的，狂熱的
madam n.夫人，太太，女士
madman nn.瘋子
madness n.瘋狂，瘋病
magazine n.雜誌，期刊
magic n.魔法，魔術，魅力
magician n.魔術師
magistrate n.地方法官
magnet n.磁性，磁鐵
magnetic adj.磁性的
magnetism n.磁性，磁力，吸引力
magnificent adj.壯麗的，宏偉的
magnify v.放大，擴大
magnitude n.宏大，重要(性)
maid n.女僕，侍女
maiden n.少女 adj.未婚的
mail n.郵件 v.郵寄
mailbox n.信箱
main adj.主要的
mainland n.大陸，本土
mainly adv.主要地，大部分
mainstream n.主流
maintain v.維持，保養，堅持
maintenance n.保養，維修
maize n.玉米
majesty n.陛下，雄偉，莊嚴
major adj.主要的，多數的
majority n.多數，過半數
make v.做，製造 n.種類
maker n.製造者，製造商
make-shift adj.臨時的n.權宜之計
make-up n.氣質，化妝品
malady n.病
malaria n.瘧疾
malaise n.馬來西亞
malaysia n.馬來西亞
male adj.男性的，雄的
malice n.惡意，惡感
malicious adj.惡意的
man n.人，男人，人類
manage v.管理，處理，設法
management n.管理(人員)，經營
manager n.經理
managerial adj.管理的
manhood n.男子氣
manifest v.表明 adj.明白的
manifestation n.表明
manifesto n.宣言
manipulate v.操縱，操作，擺布
manipulation n.操縱，操作
mankind n.人類
manly adj.大丈夫的
manner n.方法，方式，禮貌
mansion n.宅第，官邸，大廈
manual adj.用手的 n.手冊
manufacture v.,n.製造
manufactured adj.製成的
manufacturer n.製造商
manuscript n.手稿，原稿
many adj.許多的 n.許多
map n.地圖 v.籌劃
maple n.楓樹
marble n.大理石，彈子
march n.三月
march n.,v.行進，行軍
margin n.餘地，邊緣
marginal adj.邊緣的，邊際的
marine adj.海的，海生的
mariner n.海員，水手
mark n.痕跡，符號，標記
marked adj.有標記的，標明的
market n.市場，銷路
marketable adj.有銷路的
marketing n.市場學，營銷學
marketplace n.市場，集市
marking n.嘜頭，標記
marriage n.婚姻，婚禮
married adj.已婚的
marry v.娶，嫁，為...主婚
mars n.火星
marsh n.沼澤
marshal n.元帥
martyr n.烈士，殉道者
marvel n.奇跡 v.驚奇
marvellous adj.奇異的，絕妙的
marxism n.馬克思主義
marxist n.馬克思主義者
masculine adj.男性的，陽性的
mask n.假面具 v.掩飾
mass n.堆，大量，群眾
massacre n.,v.屠殺，殘殺
massage n.按摩，推拿
massive adj.粗大的，厚重的
mass media n.傳媒工具，新聞界
mast n.桅桿
master n.主人，大師，碩士
masterpiece n.傑作
mat n.墊子，席子
match n.火柴，對手，比賽
mate n.夥伴 v.配對
material n.材料，資料，原料
materialism n.唯物主義
materialize v.使具體化，物質化
mathematical adj.數學的
mathematics n.數學
mathematician n.數字家
maths n.(縮)數學
matinee n.日場演出
matter n.事情，物資，毛病
mattress n.床墊
mature adj.成熟的，到期的
maturity n.成熟，到期
maximize v.增加到最大程度
maximum n.最大量，極限
may n.五月
may v.可以，也許，祝願
maybe adv.或許，大概
mayor n.市長
me pron.我(賓格)
meadow n.牧場，草地
meal n.膳食，一頓飯
mean v.打算，意指
meaning n.意義，意圖
means n.手段，財力
meantime adv.同時，在這期間
meanwhile adv.,n.在這期間
measure n.尺寸，量具，措施
measurement n.測量(結果)
meat n.肉
mechanic n.技工
mechanical adj.機械的、機動的
mechanically adv.機械地
mechanics n.力學，機械學
mechanism n.機制，機械裝置
medal n.獎章，勛章，紀念章
medical adj.醫學的，醫務的
medicine n.藥，醫學
medieval adj.中世紀的
meditate v.考慮，沉思
meditation n.考慮，沉思冥想
mediterranean n.地中海
medium n.中間，媒介，中庸
meek adj.溫順的
meet v.遇到，會見，迎接
meeting n.會議，集會
melancholy n.,adj.憂鬱(的)
melody n.旋律，曲調
melon n.瓜，甜瓜
melt v.熔化，融解
member n.成員，會員
membership n.會員資格，全體成員
memo n.備忘錄
memoir n.回憶錄
memorial adj.紀念的，追悼的
memorize v.記住，記憶
memory n.記憶(力)，回憶
menace v.,n.威脅，恐嚇
mend v.修理，修補，好轉
mental adj.心理的，精神的
mentality n.心理，意識
mention v.,n.提及，講到
menu n.菜單
merchandise n.商品，貨物
merchant n.商人 adj.商業的
mercantile n.商品
merciful adj.仁慈的，寬大的
mercury n.水星
mercury n.汞，水銀
mercy n.寬大，慈悲，憐憫
mere adj.僅僅的，起碼的
merely adv.僅僅，只
merge v.合併
merit n.價值，功績 v.應得
mermaid n.美人魚
merry adj.歡樂的
mesh n.網孔，篩眼
mess n.骯髒，凌亂 v.弄髒
message n.音訊，消息
messenger n.通訊員，使者
metal n.金屬
metallic adj.金屬的
metallurgy n.冶金學
meter n.量器，儀表
method n.方法
methodology n.方法(論)
meticulous adj.小心翼翼的
meticulously adv.膽小地
metre n.米，公尺
metric adj.公制的，米的
metropolitan n.大都市
mexican n.,adj.墨西哥人(的)
mexico n.墨西哥
microeconomics n.微觀經濟學
microphone n.擴音器，話筒
microprocessor n.微處理機
microscope n.顯微鏡
microwave n.微波
midday n.正午，晌午
middle n.當中 adj.中部的
middleman n.中人，中間人
middling n.中等的，第二流的
midnight n.午夜
midst n.中間，中部
might v.或許，可以 n.力
mighty adj.強有力的
migrant adj.遷移的，候鳥的
migrate v.遷移(海外)，移棲
migration n.遷移，移居海外
mild adj.溫和的，味淡的
mile n.英里
mileage n.里程
milestone n.里程碑
military adj.軍事的，好鬥的
militia n.民兵(組織)
milk n.奶，乳夜 v.擠奶
milkman n.送奶人
milky adj.加奶的，乳白色的
mill n.磨坊，工廠 v.滾亂
miller n.磨坊主
millimetre n.毫米
million n.百萬
millionaire n.百萬富翁
mince v.切碎，絞碎
mincer n.粉碎機
mind n.頭腦，智力 v.介意
mine pron.我的 n.礦山
miner n.礦工
mineral n.礦物 adj.礦物的
mingle v.混合，混入
miniature n.雛形，縮影，袖珍
minicomputer n.微型計算機
minimize v.使減到最小
minimum n.最少量 adj.最小的
minister n.教士，部長，大臣
ministry n.(政府)部
minor adj.較小的，次要的
minority n.少數，少數民族
mint n.造幣廠，薄荷
minus prep.減去 adj.減的
minute n.分鐘，片刻
miracle n.奇跡，令人驚訝的事
miraculous adj.奇跡(般)的
mirror n.鏡子 v.反映
miscarriage n.未到目的地
miscarry v.未運到(目的地)
mischief n.傷害，惡作劇
miser n.吝嗇鬼，守財奴
miserable adj.悲慘的，糟糕的
misery n.痛苦，悲慘，苦難
misfortune n.不幸
misgiving n.疑慮，擔心
mishandle v.裝卸不慎
mishap n.事故
misinterpret v.誤解
mislead v.引入岐途
miss v.未擊中,錯過 n.小姐
missile n.導彈，發射物
missing adj.丟失的，缺少的
mission n.使團，使命，天職
missionary n.傳教士
mist n.薄霧 v.使迷糊
mistake n.錯誤，誤解 v.搞錯
mistaken adj.搞錯了的，誤解的
mister n.先生(縮寫為Mr.)
mistress n.女主人，情婦
misty adj.霧濛濛的，有霧的
misunderstand v.誤解，誤會
misunderstanding n.誤會，曲解
mitten n.連指手套，露指手套
mix v.混合，配料，交往
mixer n.混合器
mixture n.混合物，混和
moan v.,n.呻吟，悲嘆
mob n.暴民，烏合之眾
mobile adj.機動的，流動的
mobilize v.動員
mock v.嘲笑，愚弄
mode n.方式，方法
model n.模範，模型，模特兒
moderate adj.適度的 v.緩和
moderately adv.適度地，適中地
modern adj.現代的，時髦的
modernization n.現代化
modernize v.使...現代化
modest adj.謙虛的，質樸的
modesty n.謙虛
modification n.修改，緩和
modified adj.改良的，改進的
modify v.修改，減輕，修飾
modulate v.調整，改變
module n.模量，模件
moist adj.潮濕的
moisture n.潮氣
molecular adj.分子的
molecule n.分子
moment n.時刻，瞬間
momentary adj.片刻的，瞬間的
momentous adj.重要的，重大的
monarch n.君主，王室
monastery adj.修道院，寺院
monday n.星期一
monetary adj.貨幣的，金融的
money n.金錢，貨幣，財富
monitor n.班長,監視器 v.監視
monk n.和尚，修道士
monkey n.猴子
monopolize v.壟斷，獨占
monopoly n.壟斷，獨占
monotonous adj.單調的，枯燥的
monotony n.單調，枯燥
monster n.怪獸，怪物，魔鬼
monstrous adj.可怕的，極惡的
month n.月份
monthly adj.每月的 n.月刊
monument n.紀念章，不朽之物
monumental adj.紀念碑式的
mood n.心情，心境，情緒
moon n.月亮
moonlight n.月光
moonlighting n.業餘幹活
moor v.系泊，把船栓定
mop n.拖把，墩布
moral adj.道德的 n.教訓
morale n.士氣，鬥志
morality n.道德品質
more adj.更多的,更 adv.更
moreover adv.此外，而且
morning n.早晨，上午
mortal adj.致命的
moslem n.,adj.穆斯林
mosque n.清真寺
mosquito n.蚊子
moss n.苔蘚，地衣
most adj.最多的 adv.非常
mostly adv.主要地，大多
motel n.汽車旅館
moth n.蛾
mother n.母親 adj.出生地的
mother-in-law n.岳母，婆婆
motion n.運動，議案
motionless adj.不動的
motivate v.促進，激發
motivation n.動機
motive n.動機
motor n.發動機
motorcar n.汽車
motorcycle n.摩托車
motorist n.摩托車手
motorway n.汽車道，高速公路
motto n.座右銘
mould n.模子，型，黴菌
mount n.山，岳 v.登上
mountain n.山
mountainous adj.多山的，山一般的
mourn v.悲悼，哀痛
mournful adj.悲悼的，哀痛的
mourning n.哀痛
mouse n.老鼠
moustache n.鬍子，須
mouth n.口，嘴巴，河口
mouthful n.一口，滿口
move v.移動，推動，搬家
movement n.活動，運動，動作
movie n.電影(院)
mr. n.(縮)先生
mrs. n.(縮)夫人，太太
ms. n.(縮)女士
much adj.許多的 n.許多
mud n.泥漿
muddy adj.泥濘的
muffle v.裹住，捂住
muffler n.圍巾，消音器
mug n.(有柄)大杯
mule n.騾子
multiple adj.複合的，多次方的
multiplication n.乘法，增加
multiply v.乘，增加，繁殖
multifunction n.多功能的
multitude n.大批，大群
municipal adj.市的，市政的
mumble v.咕噥，嘟囔
mumps n.腮腺炎
murder v.,n.謀殺(案)
murderer n.凶手，殺人犯
murmur v.低聲說
muscle n.筋，肌肉
muscular adj.肌肉發達的
muse v.沉思，默想
museum n.博物館，陳列館
mushroom n.“蘑菇
music n.音樂，樂曲
musical adj.音樂的 n.歌舞片
musician n.音樂家，作曲家
must v.必須，準是 n.必須
mustard n.芥末
mute adj.緘默的 n.啞巴
mutter v.咕噥，抱怨
mutton n.羊肉
mutual adj.相互的，共同的
my pron.我的
myriad n.,adj.無數(的)
myself pron.我自己，我親自
mysterious adj.神秘的，玄妙的
mystery n.神秘，奧妙，秘事
mystic adj.神秘的
myth n.神話
mythology n.神話(學)
nail n.釘子，指甲 v.釘
naive adj.天真的
naked adj.裸體的，赤裸裸的
name n.姓名，名稱 v.命名
nameless adj.無名的
namely adv.即，也就是
namesake n.名義
nap n.打盹，小睡
napkin n.餐巾(紙)
narrate v.敘述
narration n.敘述
narrator n.敘述者
narrow adj.狹窄的，勉強的
nasty adj.骯髒的，下流的
nation n.國家，國民，民族
national adj.民族的，國家的
nationality n.國籍
native adj.本國的，出生地的
natural adj.自然的，通常的
naturally adv.自然地
nature n.自然，本性，性質
naughty adj.淘氣的，頑皮的
nausea v.噁心，討厭
naval adj.海軍的
navel n.臍，中心
navigable adj.可航行的
navigation n.航行，航海，航空
navy n.海軍
near adv.近 adj.近的
nearby adj.,adv.附近(的)
nearly adv.幾乎，差不多
neat adj.整潔的，簡潔的
necessarily adv.必然，當然
necessary adj.必要的，必然的
necessitate v.使需要，強迫
necessity n.必要性，必須品
neck n.頸，脖子
necklace n.項鏈
need n.需要，貧困 v.需要
needful adj.必要的
needle n.針，指針，針葉
needless adj.不必要的，無用的
needy adj.貧窮的
negate v.否定
negation n.否定
negative adj.否定的 n.負片
neglect v.,n.疏忽，忽視
negligence n.疏忽，過失
negligent adj.粗心大意的
negligible adj.微不足道的
negotiable adj.可談判的
negotiate v.談判，交涉
negotiation n.談判
negro n.黑人(貶義)
neighbor n.鄰居，鄰國
neighborhood n.鄰里，街坊
neighboring adj.鄰近的，相鄰的
neither conj.既不...又不...
nephew n.侄子，外甥
nerve n.神經，膽量
nervous adj.神經(質)的，
nest n.巢，窩
nestle v.安頓，建巢
net n.網 adj.淨的，純的
network n.網絡，網狀組織
neutral adj.中立的，中和的
neutrality n.中立
neutron n.中子
never adv.從不，永不，未曾
nevertheless adv.還是，然而
new adj.新的，重新的
news n.新聞，消息
newspaper n.報紙，新聞紙
next adv.下一次，然後
nice adj.令人愉快的
nickel n.鎳，鎳幣
nickname n.綽號，諢號
niece n.侄女，外甥女
night n.夜，黑夜
nightgown n.睡衣
nightingale n.夜鶯
nightmare n.惡夢
nine num.九
nineteen num.十九
ninety num.九十
ninth num.第九，九分之一
nitrogen n.氮
no adv.不,毫不 adj.沒有
no. n.(縮)...號，號碼
nobility n.高貴，莊嚴
noble adj.高尚的，貴族的
nobody prep.誰也不
nod v.,n.點頭
noise n.噪音，吵嚷聲
noisy adj.吵鬧的
nominal adj.名義上的，票面的
nominate v.提名，推薦，任命
nomination n.提名，任命
none prep.沒人，毫無
nonsense n.廢話，謬論
noon n.中午，正午
nor conj.也不，也沒
norm n.標準，規範，定額
normal adj.正常的，標準的
normalization n.正常化
normalize v.使正常，使標準化
normally adv.正常地，通常
north n.北，北方 adj.北的
northeast adj.,n.東北(的)
northern adj.北方的，北部的
northward adj.,adv.向北(的)
northwest adj.,n.西北(的)
nose n.鼻子
nostril n.鼻孔
not adv.不
notable adj.值得注意的
notably adj.尤其，值得注意地
note n.筆記，注釋，便條
notebook n.筆記本
noted adj.著名的
note-taking n.筆記，筆錄
nothing n.沒有東西 adv.毫不
notice v.留意 n.注意，通知
noticeable adj.顯而易見的
notification n.通知(書)，布告
notify v.通知，通告，報告
notion n.概念，意見，看法
notorious adj.臭名昭著的
notwithstanding prep.,conj.儘管
nought n.零
noun n.名詞
nourish v.養育，提供養分
nourishment n.食物，補品
novel adj.新穎的 n.小說
novelist n.小說家
novelette n.中篇小說
novelty n.新奇，新穎
november n.十一月
now adv.n.現在 conj.既然
nowadays adv.現今，目前
nowhere adv.哪兒也不
nuclear adj.核的，原子核的
nucleus n.(原子)核，核心
nuisance n.令人討厭的人或事
null n.無
nullify v.使無效，取消
number n.數字，若干，號碼
numerical adj.數字的
numerous adj.眾多的，大量的
nun n.修女，尼姑
nurse n.護士，保姆 v.護理
nursery n.托兒所，苗圃
nut n.堅果，螺母
nylon n.尼龍
oak n.橡樹，櫟樹
oar n.櫓，槳
oath n.誓言，誓約
obedience n.服從，順從
obedient adj.服從的，順從的
obey v.服從，遵守
object n.物體，目的 v.反對
objection n.反對，異議，不願
objective n.目標 adj.客觀的
obligation n.義務，責任
oblige v.責成，使感激
obliterate adj.刪去，抹掉
oblong adj.橢圓形的
obscure adj.無名的 v.遮蔽
observance n.儀式，習慣
observation n.觀察，評述
observe v.觀察，遵守，注視
observer n.觀察員
obstacle n.障礙(物)
obstinate adj.固執的，頑強的
obstruction n.堵塞，妨礙
obtain v.獲得
obtainable adj.可得到的
obvious adj.明顯的
obviously adv.明顯地，顯然
occasion n.場合，盛事，機會
occasional adj.偶然的，有時的
occasionally adv.偶而，有時
occident n.西方
occidental adj.西方的，西洋的
occupation n.職業，占有
occupy v.占據，占領，擔任
occur v.發生，出現，想到
occurrence n.發生，出現，事件
ocean n.海洋，大洋
oceania n.大洋洲
oceanography n.海洋學
o'clock adv.點鐘
october n.十月
odd adj.古怪的，奇數的
odour n.氣味
of prep..的(表示領屬等)
off adv....去 prep.離開
off-duty adj.不當班的
offence n.過錯，冒犯，攻擊
offend v.冒犯，得罪
offensive adj.冒犯的，攻擊的
offer v.,n.提供，報盤
offering n.報盤，提供的貨物
off-grade adj.等外的，質差的
office n.辦公室，事務所
officer n.軍官，警官，官員
official n.官員 adj.官方的
offset v.抵消，彌補
offspring n.子女，子孫
often adv.經常，常常
oh int.哦，■
oil n.油，石油
o.k. adj.,n.(縮)對，行
old adj.老的，...歲的
olive n.橄欖(樹)
omen n.前兆
ominous adj.不祥的
omission n.省略
omit v.省略，遺漏
on prep.在...上，關於
once adv.一度，一次
one num.,n.一，一個
oneself pron.自己，自身
onion n.洋蔥
only adj.唯一的 adv.僅僅
onset n.攻擊，著手
onto prep.到...上
onward adv.,adj.向前(的)
opal n.蛋白石
opaque adj.不透明的
open adj.開的 v.打開
opener n.開罐器，起子
opening n.開始，通路，孔
opera n.歌劇
operate v.運轉，操作，開刀
operation n.操作，生效，手術
operational adj.業務上的，操作的
operative adj.有效的
operator n.操作人員，接線員
opinion n.意見，評論，看法
opium n.鴉片
opponent n.對手，敵手
opportune adj.及時的，湊巧的
opportunity n.機會，機遇，時機
oppose v.反對，反抗
opposite adj.對立的，對面的
opposition n.敵對，反抗
oppress v.壓抑，壓迫，壓製
oppression n.壓迫
optical adj.視覺的，光學的
optimal adj.最佳的
optimism n.樂觀(主義)
optimistic adj.樂觀(主義)的
optimize v.最佳化
optimum n.最佳條件
option n.選擇，可選擇的東西
optional adj.可任選的，隨意的
or conj.或者，即，否則
oral adj.口頭的，口的
orange n.柑桔，橙色
orbit n.軌道
orchard n.果園
orchestra n.管弦樂隊，交響樂
order n.命令，訂貨，次序
orderly adj.整齊的 n.勤務員
ordinarily adv.通常
ordinary adj.普通的，一般的
ore n.礦石，礦物
organ n.器官，風琴
organic adj.器官的，有機的
organism n.有機體
organization n.組織，團體
organizational adj.組織的
organize v.組織，籌備，編排
orient n.東方 v.定方針
oriental adj.,n.東方的(人)
orientation n.定向，傾向性
origin n.起源，產地
original adj.原始的 n.原物
originality n.獨創性
originally adv.原來，當初
originate v.起源，首創
ornament n.裝飾(品)
ornamental adj.裝飾的
orphan n.孤兒
oscillation n.擺動，振動
other adj.其他的，別的
otherwise adv.另外的 conj.否則
ought v.應該，大概
ounce n.盎司
our pron.我們的
ourselves pron.我們自己
out adv.出外，向外，完
outbreak n.爆發，發作
outcome n.結果
outdoor adj.野外的，露天的
outdoors adv.在外的，在野外的
outer adj.外部的，外面的
outermost adj.最外的
outland n.偏僻地區
outlandish adj.外國的
outlaw n.逃犯，歹徒
outlay n.費用，支出
outlet n.出口，銷路
outline n.輪廓，略圖，大綱
outlook n.看法，景色，展望
output n.出產，產量
outrage n.暴行
outrageous adj.殘暴的
outright adj.公然地，直率地
outset n.開頭，起初
outside n.外部 adv.在外面
outsider n.局外人
outskirts n.郊區
outstanding adj.傑出的，未付款的
outturn n.卸貨情況
outward adj.,adv.向外(的)
oval adj.橢圓(形)的
oven n.烤爐，鍋灶
over prep.在...上方，越過
overall adj.總的，全面的
overcast adj.多雲的
overcharge v.,n.多收(的)錢
overcoat n.外套，大衣
overcome v.征服，克服，壓倒
overestimate v.估計過高
overextend v.使..承擔過多的義務
overflow v.泛濫，溢出，滿懷
overhead adv.,adj.頭上(的)
overhear v.偶然聽到，偷聽
overjoy n.使大喜
overlap v.重疊
overlapping adj.相互重疊的
overload v.,n.超載
overlook v.視察，俯瞰，寬容
overnight adv.,adj.終夜(的)
overpayment n.多付的款項
overseas adv.,adj.海外(的)
oversight n.監視，疏忽
overtake v.趕上，壓倒
overthrow v.推翻，顛覆
overtime n.超時，加班
overwhelm v.壓倒，淹沒
overwhelming adj.壓倒的
owe v.欠，歸功於
owing adj.該付的
owl n.貓頭鷹
own adj.自己的 v.擁有
owner n.物主，所有人
ownership n.所有權，所有制
ox n.公牛
oxide n.氧化物
oxygen n.氧，氧化
oyster n.牡蠣，蠔
pace n.步，速度，步調
pacific n.太平洋
pack v.包裝，擠滿 n.背包
package n.包裹 v.打包
packaging n.包裝
packet n.一盒，小件包裹
packing n.裝箱，收拾行李
pad n.墊，便箋本
page n.(書)頁
pail n.提桶
pain n.疼痛，悲痛 v.作痛
painful adj.痛苦的
paint n.塗料，油漆 v.刷漆
painter n.畫家，油漆匠
painting n.畫，繪畫(藝術)
pair n.對，雙，夫婦
palace n.宮殿
pale adj.蒼白的，淡的
palm n.手掌，掌心，棕櫚樹
pamphlet n.小冊子
pan n.平底鍋
panda n.熊貓
pane n.窗(門)玻璃
panel n.鑲板，儀表盤，小組
panic n.,v.恐慌，驚慌
panorama n.全景
panoramic adj.全景的
pant n.,v.喘氣
panther n.豹，美洲豹
pantry n.配膳室，食品室
pants n.長褲，襯褲
paper n.紙，報紙，文件
papercut n.剪紙，刻紙
papercutting n.剪紙藝術
papers n.文件，證書
par n.(跟)原價相等
parachute n.降落傘
parade n.,v.遊行
paradise n.天堂，天國
paragraph n.段落，節
parallel adj.平行的，類似的
paralyse v.使麻痺，驚呆
parameter n.參數，參量
parasite n.寄生蟲，寄生物
parcel n.包裹，郵包
pardon n.,v.原諒，赦免
parent n.父或母親，母體
paris n.巴黎
parish n.教區
park n.公園 v.停放車輛
parking n.停放車輛
parliament n.議會，國會
parlimental adj.國會的，議會的
parlor n.客廳
parrot n.鸚鵡
part n.部分，零件，角色
partial adj.局部的，偏頗的
partially adv.局部地，部分地
participant n.參加者，參與者
participate v.參與，分享
participation n.參加，參與
particle n.顆粒，微粒，虛詞
particular adj.特殊的 n.項目
particularly adv.特別地
partition v.,n.劃分，隔開
partly adv.部分地
partner n.夥伴，合夥人，搭檔
partnership n.夥伴關係，合夥
part-time adj.計時(幹活)的
party n.聚會，政黨，一方
pass v.經過，傳給 n.關口
passable adj.過得去的
passage n.一段，通過，通道
passenger n.旅客，乘客
passion n.激情，熱衷
passionate adj.多情的，熱烈的
passive adj.被動的，消極的
passport n.護照
past adj.過去的 n.過去
past-due adj.過期的
paste n.漿糊，糊狀物
pastime n.消譴，娛樂
pasture n.牧場
pat n.,v.輕拍，撫摸
patch n.補丁，眼罩
patent n.專利權，專利證
path n.小徑，路線
pathetic adj.凄婉動人的
patience n.耐心，忍耐力
patient adj.耐心的 n.病人
patriot n.愛國者
patriotic adj.愛國的
patriotism n.愛國主義
patrol v.巡邏 n.巡邏隊
